Campaign_ID,Target_Audience,Duration,Channel_Used,Conversion_Rate,ROI,Clicks,Impressions,Date
130463,Women 35-44,15 days,Google Ads,0.14,4.46,706,1316,2021-06-07
130466,All Ages,45 days,YouTube,0.02,3.81,550,1841,2021-06-10
130468,All Ages,15 days,Instagram,0.15,8.0,864,5399,2021-06-12
130469,Women 25-34,30 days,Google Ads,0.07,2.98,181,2148,2021-06-13
130471,Women 35-44,45 days,Instagram,0.06,8.0,493,2446,2021-06-15
130473,Men 25-34,60 days,Google Ads,0.12,2.12,766,5611,2021-06-17
130475,Women 35-44,45 days,YouTube,0.07,3.25,417,8271,2021-06-19
130476,Men 18-24,15 days,YouTube,0.05,2.76,100,2983,2021-06-20
130477,All Ages,15 days,YouTube,0.06,4.41,174,5815,2021-06-21
130478,Women 25-34,15 days,Google Ads,0.11,5.67,913,7039,2021-06-22
130479,Men 18-24,45 days,Instagram,0.15,4.11,422,3448,2021-06-23
130481,Men 25-34,15 days,Instagram,0.15,7.75,134,1282,2021-06-25
130482,Women 25-34,30 days,Instagram,0.15,7.6,350,6128,2021-06-26
130485,Women 25-34,60 days,Instagram,0.03,3.33,476,3769,2021-06-29
130822,Women 35-44,60 days,YouTube,0.03,2.0,469,7359,2021-06-01
130825,Women 25-34,30 days,Google Ads,0.06,6.84,922,4156,2021-06-04
130826,All Ages,15 days,Instagram,0.13,7.88,584,1227,2021-06-05
130829,All Ages,60 days,Instagram,0.08,4.16,176,8391,2021-06-08
130832,All Ages,30 days,YouTube,0.06,3.56,463,4133,2021-06-11
130833,Men 25-34,30 days,Instagram,0.09,8.0,637,6578,2021-06-12
130836,All Ages,15 days,YouTube,0.03,4.34,428,10000,2021-06-15
130837,Men 25-34,15 days,Google Ads,0.01,7.71,981,7252,2021-06-16
130839,Women 35-44,15 days,Google Ads,0.11,4.71,758,8486,2021-06-18
130840,Men 25-34,45 days,Instagram,0.15,5.34,879,1480,2021-06-19
130844,Women 35-44,15 days,YouTube,0.07,5.07,310,9928,2021-06-23
130845,Men 18-24,15 days,Google Ads,0.11,5.02,423,2036,2021-06-24
130846,All Ages,45 days,Instagram,0.13,6.47,1000,4457,2021-06-25
130848,Men 25-34,15 days,Google Ads,0.05,6.09,302,7183,2021-06-27
130850,All Ages,30 days,Google Ads,0.06,3.71,409,6684,2021-06-29
130851,Men 18-24,15 days,YouTube,0.05,2.0,292,9353,2021-06-30
131188,Men 18-24,30 days,Google Ads,0.02,2.7,958,6722,2021-06-02
131189,Women 25-34,45 days,YouTube,0.02,3.28,159,5397,2021-06-03
131190,All Ages,30 days,Instagram,0.13,8.0,1000,4247,2021-06-04
131191,Women 25-34,60 days,YouTube,0.02,2.2,100,10000,2021-06-05
131192,All Ages,60 days,Google Ads,0.1,4.09,682,5642,2021-06-06
131193,Men 18-24,30 days,YouTube,0.04,2.64,417,3424,2021-06-07
131194,Men 18-24,15 days,Instagram,0.15,5.69,212,9094,2021-06-08
131195,Women 35-44,15 days,YouTube,0.08,3.71,304,3689,2021-06-09
131198,Men 18-24,60 days,YouTube,0.02,4.97,525,5060,2021-06-12
131200,Women 35-44,60 days,Google Ads,0.06,2.39,832,2947,2021-06-14
131203,Women 35-44,15 days,Google Ads,0.03,5.55,833,6828,2021-06-17
131204,All Ages,45 days,YouTube,0.03,4.29,543,2866,2021-06-18
131205,All Ages,60 days,YouTube,0.06,4.29,427,7259,2021-06-19
131206,All Ages,15 days,YouTube,0.03,3.94,257,1780,2021-06-20
131209,All Ages,15 days,YouTube,0.03,2.0,252,7664,2021-06-23
131210,All Ages,30 days,Instagram,0.15,4.73,923,8902,2021-06-24
131211,Women 25-34,60 days,Google Ads,0.03,5.16,750,3345,2021-06-25
131212,Men 18-24,15 days,Instagram,0.15,6.79,666,1570,2021-06-26
131213,Men 18-24,30 days,Instagram,0.08,5.82,1000,2844,2021-06-27
131215,Men 25-34,30 days,Google Ads,0.08,5.21,574,1523,2021-06-29
131555,All Ages,60 days,Instagram,0.13,6.64,458,6620,2021-06-04
131558,Women 35-44,60 days,Google Ads,0.11,5.01,110,2182,2021-06-07
131560,Women 35-44,15 days,YouTube,0.04,3.72,590,1356,2021-06-09
131561,All Ages,30 days,Instagram,0.15,5.33,243,2916,2021-06-10
131565,Men 18-24,60 days,Google Ads,0.08,5.92,101,7705,2021-06-14
131569,Men 18-24,30 days,Instagram,0.09,6.41,671,3553,2021-06-18
131570,Men 18-24,60 days,Instagram,0.15,6.32,1000,8775,2021-06-19
131571,All Ages,30 days,Google Ads,0.12,4.75,169,1828,2021-06-20
131572,Men 25-34,15 days,Google Ads,0.14,4.01,306,4835,2021-06-21
131573,Men 25-34,30 days,Instagram,0.08,5.68,468,7877,2021-06-22
131579,Women 25-34,30 days,YouTube,0.06,4.69,582,7213,2021-06-28
131581,Men 18-24,60 days,YouTube,0.08,3.87,491,7267,2021-06-30
131917,Women 35-44,15 days,Instagram,0.15,7.86,931,5263,2021-06-01
131918,Women 35-44,15 days,YouTube,0.08,2.77,550,7039,2021-06-02
131919,Women 35-44,30 days,Google Ads,0.04,7.43,214,1735,2021-06-03
131920,Men 25-34,30 days,Google Ads,0.13,2.57,577,6156,2021-06-04
131921,Women 25-34,15 days,YouTube,0.06,3.51,533,2023,2021-06-05
131922,Women 35-44,60 days,Instagram,0.15,3.6,257,4642,2021-06-06
131924,All Ages,60 days,Instagram,0.08,2.91,1000,2242,2021-06-08
131925,Men 25-34,15 days,YouTube,0.03,3.56,544,10000,2021-06-09
131930,Women 35-44,15 days,Google Ads,0.09,5.65,318,6138,2021-06-14
131933,Men 25-34,30 days,Google Ads,0.08,6.87,751,5797,2021-06-17
131935,Women 35-44,60 days,YouTube,0.06,2.0,260,7323,2021-06-19
131940,Men 18-24,60 days,YouTube,0.02,4.63,486,8845,2021-06-24
131943,Men 18-24,60 days,YouTube,0.06,2.0,140,5616,2021-06-27
131944,Men 25-34,30 days,YouTube,0.04,3.98,369,9009,2021-06-28
132283,Women 35-44,30 days,Google Ads,0.06,4.67,116,7480,2021-06-02
132284,Women 35-44,15 days,Instagram,0.15,8.0,265,6888,2021-06-03
132285,All Ages,45 days,Google Ads,0.05,4.49,282,6179,2021-06-04
132288,All Ages,15 days,Google Ads,0.12,4.97,708,2087,2021-06-07
132289,All Ages,15 days,Google Ads,0.14,2.96,915,5091,2021-06-08
132291,All Ages,30 days,YouTube,0.02,4.15,426,5053,2021-06-10
132292,Women 35-44,15 days,Instagram,0.09,5.85,260,4625,2021-06-11
132295,Women 35-44,45 days,Google Ads,0.06,7.08,208,4564,2021-06-14
132296,Women 35-44,45 days,YouTube,0.02,3.76,116,7979,2021-06-15
132297,Men 25-34,30 days,Google Ads,0.14,7.72,308,1302,2021-06-16
132298,Men 25-34,15 days,Instagram,0.11,7.93,646,5109,2021-06-17
132300,Women 35-44,60 days,Google Ads,0.03,6.42,534,7654,2021-06-19
132303,Men 18-24,15 days,Google Ads,0.13,3.23,193,9859,2021-06-22
132305,Men 25-34,60 days,YouTube,0.05,4.86,391,10000,2021-06-24
132306,Men 18-24,15 days,Google Ads,0.12,3.39,230,7490,2021-06-25
132307,Women 25-34,45 days,Instagram,0.03,3.38,1000,3225,2021-06-26
132308,Women 35-44,60 days,Instagram,0.03,5.1,320,3195,2021-06-27
132309,Men 25-34,45 days,YouTube,0.01,3.33,100,4164,2021-06-28
132647,Women 25-34,15 days,Google Ads,0.04,2.65,471,9560,2021-06-01
132648,All Ages,60 days,YouTube,0.02,3.39,100,10000,2021-06-02
132650,Women 25-34,60 days,YouTube,0.05,2.0,326,5965,2021-06-04
132652,All Ages,60 days,YouTube,0.07,2.56,220,10000,2021-06-06
132654,Men 18-24,60 days,Instagram,0.08,8.0,436,7706,2021-06-08
132655,Men 18-24,60 days,YouTube,0.02,3.92,378,8221,2021-06-09
132656,Men 25-34,45 days,Instagram,0.06,8.0,1000,4453,2021-06-10
132659,Men 18-24,15 days,Google Ads,0.12,4.3,511,5853,2021-06-13
132664,Women 35-44,30 days,Google Ads,0.06,2.83,454,5345,2021-06-18
132666,Men 18-24,60 days,Instagram,0.15,6.63,1000,8484,2021-06-20
132668,Women 35-44,30 days,YouTube,0.05,4.49,465,10000,2021-06-22
132670,Women 35-44,15 days,YouTube,0.05,4.27,194,8765,2021-06-24
132671,Women 25-34,30 days,Instagram,0.13,5.68,250,4593,2021-06-25
132674,Women 25-34,15 days,Google Ads,0.04,3.92,238,8134,2021-06-28
132675,All Ages,30 days,YouTube,0.06,4.32,160,1899,2021-06-29
132676,All Ages,45 days,Google Ads,0.02,3.06,854,5814,2021-06-30
133012,Women 35-44,15 days,Instagram,0.15,5.49,585,2457,2021-06-01
133016,All Ages,30 days,Google Ads,0.06,5.16,546,5247,2021-06-05
133019,Men 25-34,30 days,Instagram,0.03,6.82,408,8316,2021-06-08
133020,Men 25-34,30 days,Google Ads,0.08,6.93,653,6596,2021-06-09
133021,Women 25-34,15 days,YouTube,0.05,3.99,432,2630,2021-06-10
133024,Women 35-44,60 days,YouTube,0.05,2.84,432,3641,2021-06-13
133026,Men 25-34,60 days,Google Ads,0.06,5.44,253,5002,2021-06-15
133028,Men 18-24,30 days,Google Ads,0.06,2.53,180,1102,2021-06-17
133030,Men 18-24,60 days,Google Ads,0.03,2.53,944,2881,2021-06-19
133034,Women 25-34,45 days,Instagram,0.09,2.98,1000,7197,2021-06-23
133036,Men 18-24,30 days,Instagram,0.13,3.29,195,2043,2021-06-25
133037,Women 35-44,60 days,Google Ads,0.12,2.55,358,1690,2021-06-26
133038,Women 25-34,45 days,Instagram,0.13,8.0,295,2140,2021-06-27
133377,Women 35-44,45 days,Instagram,0.11,3.11,760,3981,2021-06-01
133378,Men 25-34,60 days,Instagram,0.09,7.2,688,4636,2021-06-02
133379,Men 25-34,60 days,YouTube,0.07,3.16,326,3814,2021-06-03
133382,Women 25-34,45 days,Google Ads,0.08,7.47,443,7390,2021-06-06
133383,Men 18-24,60 days,Google Ads,0.1,3.93,650,9743,2021-06-07
133384,Men 25-34,45 days,YouTube,0.07,4.34,316,1679,2021-06-08
133387,Women 35-44,45 days,YouTube,0.04,3.5,265,2852,2021-06-11
133391,Women 35-44,15 days,Google Ads,0.06,7.82,601,7305,2021-06-15
133394,All Ages,60 days,Google Ads,0.15,2.64,563,3688,2021-06-18
133400,Women 25-34,45 days,Instagram,0.15,2.85,491,6542,2021-06-24
133402,Women 35-44,60 days,Instagram,0.14,7.94,1000,2217,2021-06-26
133403,Women 25-34,15 days,Google Ads,0.11,6.94,835,9230,2021-06-27
133405,Women 25-34,45 days,Instagram,0.15,8.0,512,2227,2021-06-29
133406,Men 25-34,30 days,Instagram,0.15,7.76,550,8668,2021-06-30
133742,All Ages,60 days,Google Ads,0.13,2.81,338,2313,2021-06-01
133743,Men 18-24,30 days,Instagram,0.05,8.0,923,3757,2021-06-02
133744,Women 25-34,15 days,YouTube,0.06,4.39,392,1419,2021-06-03
133745,Men 18-24,15 days,Instagram,0.15,3.04,580,5008,2021-06-04
133750,All Ages,60 days,YouTube,0.02,3.46,296,2674,2021-06-09
133751,Men 18-24,30 days,Instagram,0.15,3.34,742,8734,2021-06-10
133752,All Ages,30 days,Google Ads,0.05,5.85,793,5466,2021-06-11
133753,Men 25-34,60 days,Google Ads,0.14,7.18,262,1905,2021-06-12
133757,All Ages,30 days,Instagram,0.15,8.0,645,3291,2021-06-16
133761,Men 25-34,30 days,Google Ads,0.14,5.1,809,3898,2021-06-20
133763,Men 18-24,60 days,Instagram,0.15,4.74,920,5505,2021-06-22
133766,Women 35-44,45 days,Instagram,0.06,7.29,584,5154,2021-06-25
133769,Men 25-34,60 days,YouTube,0.08,3.99,569,8558,2021-06-28
133770,Men 18-24,30 days,Google Ads,0.06,6.51,437,3296,2021-06-29
133771,Men 25-34,15 days,Google Ads,0.13,7.5,419,1612,2021-06-30
134109,Women 35-44,30 days,Google Ads,0.1,5.02,895,7767,2021-06-03
134111,Men 25-34,30 days,Google Ads,0.11,4.8,634,1858,2021-06-05
134112,All Ages,30 days,Instagram,0.05,8.0,1000,1305,2021-06-06
134117,Men 25-34,60 days,Instagram,0.15,6.05,142,5147,2021-06-11
134118,All Ages,45 days,YouTube,0.03,2.09,520,7294,2021-06-12
134120,Men 18-24,30 days,Google Ads,0.15,3.31,152,7887,2021-06-14
134122,Men 18-24,15 days,Instagram,0.13,3.85,412,9391,2021-06-16
134125,All Ages,45 days,YouTube,0.07,4.32,100,1513,2021-06-19
134126,Women 25-34,60 days,Google Ads,0.05,7.13,205,9383,2021-06-20
134130,Men 18-24,60 days,YouTube,0.04,2.0,190,8568,2021-06-24
134131,Women 25-34,60 days,Google Ads,0.13,3.62,641,1597,2021-06-25
134132,Women 35-44,45 days,Google Ads,0.07,5.76,947,8959,2021-06-26
134133,All Ages,60 days,Google Ads,0.03,3.96,740,7417,2021-06-27
134134,Women 35-44,60 days,YouTube,0.04,2.0,271,9595,2021-06-28
134135,Women 35-44,15 days,Instagram,0.11,6.6,211,9346,2021-06-29
134136,Men 18-24,45 days,YouTube,0.06,2.0,197,5753,2021-06-30
134475,Women 35-44,60 days,YouTube,0.06,2.59,246,3961,2021-06-04
134476,Men 25-34,15 days,Instagram,0.02,8.0,918,2686,2021-06-05
134477,Women 35-44,15 days,YouTube,0.03,2.19,444,10000,2021-06-06
134479,All Ages,60 days,YouTube,0.01,4.0,399,4107,2021-06-08
134480,Men 18-24,15 days,Instagram,0.05,8.0,321,1683,2021-06-09
134482,Men 18-24,15 days,Google Ads,0.02,5.33,767,1663,2021-06-11
134483,Women 35-44,45 days,YouTube,0.05,4.09,357,3573,2021-06-12
134485,Men 18-24,30 days,Google Ads,0.12,3.91,916,1932,2021-06-14
134486,All Ages,15 days,Instagram,0.13,3.44,1000,6990,2021-06-15
134488,Women 25-34,15 days,YouTube,0.07,3.5,517,4430,2021-06-17
134490,All Ages,60 days,Google Ads,0.13,6.0,441,3503,2021-06-19
134492,Men 25-34,15 days,YouTube,0.04,3.34,442,4699,2021-06-21
134493,Women 25-34,30 days,YouTube,0.03,2.0,578,2232,2021-06-22
134495,Women 25-34,60 days,Instagram,0.06,5.03,715,1883,2021-06-24
134499,Men 18-24,30 days,Google Ads,0.1,3.5,188,2672,2021-06-28
134500,Women 35-44,45 days,YouTube,0.02,2.0,506,10000,2021-06-29
134837,Men 18-24,60 days,Google Ads,0.02,7.31,733,7542,2021-06-01
134838,Men 18-24,45 days,Google Ads,0.05,6.84,474,1676,2021-06-02
134839,All Ages,15 days,YouTube,0.03,4.07,100,10000,2021-06-03
134840,Men 18-24,30 days,Google Ads,0.08,4.21,702,8839,2021-06-04
134841,All Ages,30 days,Google Ads,0.12,6.3,947,5632,2021-06-05
134844,Men 25-34,30 days,Instagram,0.14,2.65,800,8925,2021-06-08
134845,Women 25-34,60 days,Instagram,0.15,5.58,152,6560,2021-06-09
134846,All Ages,30 days,YouTube,0.05,2.25,641,9744,2021-06-10
134847,Women 35-44,30 days,Instagram,0.13,6.5,680,5201,2021-06-11
134848,Women 25-34,30 days,YouTube,0.05,4.17,151,5981,2021-06-12
134850,Men 25-34,60 days,Instagram,0.14,8.0,768,7604,2021-06-14
134852,Men 25-34,15 days,YouTube,0.02,3.74,460,2963,2021-06-16
134857,Women 35-44,45 days,Google Ads,0.09,3.6,421,6924,2021-06-21
134859,Women 25-34,60 days,Instagram,0.09,6.15,740,8594,2021-06-23
134863,Women 25-34,45 days,Google Ads,0.1,4.66,509,5108,2021-06-27
134866,Women 35-44,60 days,Google Ads,0.04,5.98,757,8265,2021-06-30
135202,All Ages,30 days,YouTube,0.07,2.0,456,2603,2021-06-01
135203,Men 18-24,60 days,YouTube,0.03,2.0,189,10000,2021-06-02
135206,Men 25-34,60 days,Google Ads,0.06,2.13,862,3867,2021-06-05
135212,All Ages,15 days,Instagram,0.15,7.8,508,6868,2021-06-11
135213,All Ages,15 days,Google Ads,0.1,3.33,624,3158,2021-06-12
135215,Women 35-44,45 days,YouTube,0.03,2.53,482,4420,2021-06-14
135216,Men 25-34,60 days,YouTube,0.01,3.97,328,1973,2021-06-15
135217,All Ages,45 days,Instagram,0.11,8.0,998,5480,2021-06-16
135218,Women 35-44,60 days,Google Ads,0.03,2.74,750,4619,2021-06-17
135222,All Ages,45 days,Instagram,0.03,4.56,460,4065,2021-06-21
135225,Women 25-34,30 days,YouTube,0.07,2.1,100,6516,2021-06-24
135226,Women 25-34,60 days,YouTube,0.03,4.61,423,6263,2021-06-25
135229,Men 18-24,45 days,Google Ads,0.08,7.26,884,6016,2021-06-28
135231,All Ages,30 days,YouTube,0.04,2.78,421,6089,2021-06-30
135567,Men 25-34,15 days,Instagram,0.15,5.07,598,1091,2021-06-01
135568,Women 35-44,45 days,Instagram,0.09,3.24,1000,2207,2021-06-02
135569,All Ages,60 days,Google Ads,0.09,2.73,172,8490,2021-06-03
135570,Men 25-34,15 days,Google Ads,0.08,3.15,199,1693,2021-06-04
135571,Men 25-34,30 days,Google Ads,0.1,4.84,458,5376,2021-06-05
135574,Men 25-34,45 days,Instagram,0.06,4.32,1000,2506,2021-06-08
135577,Men 25-34,60 days,Google Ads,0.08,4.84,580,1861,2021-06-11
135579,Men 25-34,60 days,Google Ads,0.13,5.6,974,3764,2021-06-13
135581,Women 25-34,60 days,Instagram,0.13,8.0,276,2107,2021-06-15
135585,Men 18-24,30 days,YouTube,0.06,2.44,220,4929,2021-06-19
135586,Men 25-34,60 days,YouTube,0.06,2.0,100,7061,2021-06-20
135587,Women 25-34,60 days,Instagram,0.15,8.0,1000,1499,2021-06-21
135590,All Ages,30 days,Instagram,0.06,8.0,181,1897,2021-06-24
135591,Men 18-24,60 days,YouTube,0.07,2.0,359,1744,2021-06-25
135592,Men 18-24,45 days,Instagram,0.09,3.46,1000,6135,2021-06-26
135593,Men 18-24,60 days,Instagram,0.05,8.0,620,2119,2021-06-27
135594,All Ages,15 days,YouTube,0.04,3.83,100,10000,2021-06-28
135596,Men 18-24,30 days,Instagram,0.05,8.0,694,9178,2021-06-30
135932,Women 25-34,60 days,YouTube,0.08,2.0,210,6569,2021-06-01
135935,Women 25-34,30 days,Instagram,0.13,7.97,719,1844,2021-06-04
135938,Women 25-34,45 days,Google Ads,0.04,5.44,313,5249,2021-06-07
135940,Men 18-24,30 days,Instagram,0.09,4.17,774,6727,2021-06-09
135942,Men 25-34,30 days,YouTube,0.02,2.0,105,9696,2021-06-11
135943,Men 25-34,45 days,YouTube,0.02,2.01,423,10000,2021-06-12
135944,Men 25-34,60 days,YouTube,0.04,2.5,176,7300,2021-06-13
135948,Men 25-34,45 days,Instagram,0.15,5.36,157,4467,2021-06-17
135949,Women 35-44,30 days,YouTube,0.07,4.34,488,2573,2021-06-18
135951,Men 18-24,15 days,Instagram,0.13,8.0,812,3164,2021-06-20
135953,Women 35-44,15 days,Google Ads,0.04,7.1,730,9154,2021-06-22
135954,Women 35-44,15 days,Google Ads,0.03,5.92,406,4860,2021-06-23
135955,Men 25-34,15 days,Google Ads,0.08,5.73,627,7404,2021-06-24
135956,Women 25-34,15 days,Google Ads,0.14,6.5,160,2397,2021-06-25
135959,Men 18-24,45 days,YouTube,0.07,3.14,618,5766,2021-06-28
136297,Men 25-34,45 days,Instagram,0.05,6.72,484,7749,2021-06-01
136301,Men 18-24,45 days,YouTube,0.07,2.28,341,4784,2021-06-05
136302,Women 35-44,60 days,Instagram,0.15,8.0,186,9419,2021-06-06
136304,Women 35-44,30 days,Google Ads,0.13,2.43,822,4975,2021-06-08
136306,All Ages,45 days,YouTube,0.05,2.0,494,6698,2021-06-10
136308,Women 35-44,60 days,Google Ads,0.03,3.11,264,5725,2021-06-12
136309,Men 25-34,15 days,Google Ads,0.14,3.37,739,4288,2021-06-13
136312,Women 25-34,45 days,Google Ads,0.07,7.8,473,6295,2021-06-16
136313,All Ages,30 days,Instagram,0.11,5.64,966,6808,2021-06-17
136314,Men 25-34,30 days,Google Ads,0.05,5.96,450,5393,2021-06-18
136316,Men 18-24,15 days,Google Ads,0.13,3.93,629,3116,2021-06-20
136317,Men 25-34,30 days,Google Ads,0.03,3.98,812,2845,2021-06-21
136318,Men 18-24,45 days,Instagram,0.14,2.78,1000,1654,2021-06-22
136319,Women 35-44,60 days,Google Ads,0.02,7.84,879,3228,2021-06-23
136324,Men 18-24,30 days,Google Ads,0.12,3.49,461,6148,2021-06-28
136662,All Ages,45 days,Instagram,0.03,8.0,1000,6580,2021-06-01
136663,Men 25-34,45 days,Instagram,0.08,3.91,395,3316,2021-06-02
136664,Men 25-34,30 days,Instagram,0.06,8.0,906,4306,2021-06-03
136665,All Ages,15 days,Instagram,0.06,4.73,1000,3287,2021-06-04
136666,Women 35-44,30 days,Google Ads,0.11,7.52,635,3437,2021-06-05
136668,Women 35-44,15 days,Instagram,0.15,6.94,710,8871,2021-06-07
136670,Women 25-34,15 days,Instagram,0.09,8.0,835,7440,2021-06-09
136673,Men 18-24,30 days,Instagram,0.15,8.0,430,3547,2021-06-12
136681,Men 18-24,15 days,Instagram,0.11,4.89,858,1115,2021-06-20
136682,Men 18-24,60 days,Google Ads,0.02,3.81,987,5037,2021-06-21
136683,Women 25-34,30 days,YouTube,0.03,2.36,300,4641,2021-06-22
136684,Women 25-34,45 days,Google Ads,0.05,3.34,924,6928,2021-06-23
136686,Men 18-24,60 days,Instagram,0.09,6.64,1000,6104,2021-06-25
137029,Men 25-34,60 days,Instagram,0.02,4.5,203,5394,2021-06-03
137031,Women 35-44,60 days,Instagram,0.03,8.0,1000,3206,2021-06-05
137033,Women 25-34,30 days,YouTube,0.07,2.0,389,4255,2021-06-07
137034,Men 25-34,60 days,Google Ads,0.15,4.24,207,1328,2021-06-08
137035,All Ages,15 days,Instagram,0.13,5.9,783,3459,2021-06-09
137038,Men 18-24,60 days,Instagram,0.08,8.0,688,2807,2021-06-12
137041,Men 25-34,45 days,YouTube,0.03,4.77,375,6683,2021-06-15
137043,All Ages,30 days,YouTube,0.06,3.49,100,1423,2021-06-17
137044,Women 25-34,60 days,Instagram,0.11,8.0,980,3794,2021-06-18
137045,Women 35-44,15 days,Google Ads,0.04,4.13,155,4242,2021-06-19
137048,Men 18-24,15 days,YouTube,0.04,5.08,523,6357,2021-06-22
137049,Women 35-44,15 days,Instagram,0.15,8.0,1000,7798,2021-06-23
137051,Men 18-24,15 days,Instagram,0.05,6.33,415,3683,2021-06-25
137053,Women 35-44,60 days,Instagram,0.13,3.69,131,5983,2021-06-27
137054,Men 18-24,45 days,Google Ads,0.08,6.82,734,2124,2021-06-28
137055,Men 25-34,60 days,YouTube,0.04,2.83,615,8384,2021-06-29
137392,Women 25-34,15 days,Google Ads,0.14,5.03,276,2538,2021-06-01
137393,All Ages,45 days,YouTube,0.01,2.0,235,2452,2021-06-02
137399,All Ages,60 days,Instagram,0.15,4.39,802,1212,2021-06-08
137400,Men 18-24,45 days,Google Ads,0.1,6.57,926,3920,2021-06-09
137402,All Ages,15 days,YouTube,0.07,2.0,205,7515,2021-06-11
137403,Men 25-34,15 days,Google Ads,0.08,2.44,941,8269,2021-06-12
137404,Women 25-34,15 days,Instagram,0.15,3.6,1000,2264,2021-06-13
137405,Women 35-44,30 days,YouTube,0.07,2.39,378,6505,2021-06-14
137411,Men 18-24,15 days,Instagram,0.02,3.26,806,5261,2021-06-20
137413,Women 25-34,30 days,Instagram,0.11,8.0,199,5300,2021-06-22
137414,All Ages,45 days,YouTube,0.03,4.48,143,6873,2021-06-23
137417,Women 35-44,45 days,Instagram,0.11,5.54,677,5047,2021-06-26
137418,Women 35-44,45 days,Instagram,0.09,4.43,757,4736,2021-06-27
137419,Men 25-34,30 days,Google Ads,0.06,4.08,559,4864,2021-06-28
137758,All Ages,45 days,Google Ads,0.1,5.85,892,6276,2021-06-02
137760,All Ages,45 days,YouTube,0.01,4.51,610,6318,2021-06-04
137762,Women 25-34,45 days,YouTube,0.06,4.96,190,10000,2021-06-06
137763,Men 25-34,45 days,Instagram,0.11,8.0,433,1144,2021-06-07
137764,Women 35-44,30 days,Instagram,0.15,8.0,1000,5119,2021-06-08
137765,Men 25-34,30 days,Google Ads,0.09,2.09,149,1999,2021-06-09
137767,Men 18-24,60 days,Instagram,0.14,8.0,411,7479,2021-06-11
137768,Men 25-34,60 days,YouTube,0.01,2.0,162,7429,2021-06-12
137769,Women 35-44,15 days,Google Ads,0.02,2.29,750,4394,2021-06-13
137774,All Ages,60 days,Instagram,0.08,8.0,404,5673,2021-06-18
137775,Men 25-34,15 days,Instagram,0.03,8.0,715,9462,2021-06-19
137776,Women 25-34,60 days,Google Ads,0.02,5.17,788,3844,2021-06-20
137780,Men 25-34,45 days,YouTube,0.08,2.89,439,1901,2021-06-24
137781,Men 25-34,15 days,YouTube,0.07,4.19,631,7734,2021-06-25
137783,All Ages,60 days,YouTube,0.03,2.0,511,2974,2021-06-27
137784,Women 25-34,15 days,Google Ads,0.14,5.3,179,6741,2021-06-28
138123,Women 25-34,15 days,YouTube,0.07,2.0,520,2020,2021-06-02
138124,Men 18-24,15 days,YouTube,0.01,3.48,156,2272,2021-06-03
138127,Women 25-34,45 days,Instagram,0.09,6.79,815,8752,2021-06-06
138131,Men 25-34,15 days,Google Ads,0.02,2.3,898,3901,2021-06-10
138133,All Ages,45 days,Instagram,0.03,6.05,916,5814,2021-06-12
138135,Women 35-44,60 days,Google Ads,0.03,2.41,920,1304,2021-06-14
138137,Women 25-34,30 days,YouTube,0.08,3.12,442,1531,2021-06-16
138139,Men 25-34,30 days,YouTube,0.01,2.94,456,3380,2021-06-18
138140,Women 25-34,30 days,Google Ads,0.1,2.49,324,6363,2021-06-19
138141,Men 25-34,30 days,YouTube,0.06,3.49,203,4963,2021-06-20
138142,Men 25-34,45 days,YouTube,0.02,3.46,434,10000,2021-06-21
138143,Men 25-34,30 days,Instagram,0.08,5.45,369,7071,2021-06-22
138144,All Ages,60 days,YouTube,0.01,3.25,451,4662,2021-06-23
138145,Men 18-24,45 days,Google Ads,0.03,6.55,273,7290,2021-06-24
